game_id,season,week,away,home,espn_event_id,fpi_home_prob,fpi_raw_home,fpi_raw_away,matchup_quality,fetched_at
2020_04_MIN_HOU,2020,4,MIN,HOU,401220184,0.47013,46.836,52.788000000000004,40.943,2026-08-26T15:01:05Z
2020_04_NE_KC,2020,4,NE,KC,401220221,0.79909,79.78,20.058,52.105,2026-08-26T15:01:05Z
2020_04_NO_DET,2020,4,NO,DET,401220285,0.33819,33.727000000000004,66.00200000000001,53.525,2026-08-26T15:01:05Z
2020_04_NYG_LA,2020,4,NYG,LA,401220348,0.84866,84.763,15.116,50.95,2026-08-26T15:01:05Z
2020_04_PHI_SF,2020,4,PHI,SF,401220355,0.78003,77.866,21.958,48.079,2026-08-26T15:01:05Z
2020_04_SEA_MIA,2020,4,SEA,MIA,401220128,0.37281,37.169999999999995,62.532,64.221,2026-08-26T15:01:05Z
2020_05_ARI_NYJ,2020,5,ARI,NYJ,401220143,0.43093,42.943999999999996,56.711,23.79,2026-08-26T15:01:05Z
2020_05_BUF_TEN,2020,5,BUF,TEN,401220209,0.45728,45.561,54.07300000000001,75.964,2026-08-26T15:01:05Z
2020_05_CAR_ATL,2020,5,CAR,ATL,401220306,0.55494,55.296,44.348,45.418,2026-08-26T15:01:05Z
2020_05_CIN_BAL,2020,5,CIN,BAL,401220146,0.81705,81.585,18.268,51.275,2026-08-26T15:01:05Z
2020_05_IND_CLE,2020,5,IND,CLE,401220166,0.50534,50.334,49.27,55.918,2026-08-26T15:01:05Z
2020_05_JAX_HOU,2020,5,JAX,HOU,401220179,0.66223,66.044,33.684999999999995,26.161,2026-08-26T15:01:05Z
2020_05_LAC_NO,2020,5,LAC,NO,401220326,0.77817,77.678,22.144,52.467,2026-08-26T15:01:05Z
2020_05_LA_WAS,2020,5,LA,WAS,401220269,0.33059,32.971000000000004,66.764,63.192,2026-08-26T15:01:05Z
2020_05_LV_KC,2020,5,LV,KC,401220219,0.82217,82.099,17.758,59.191,2026-08-26T15:01:05Z
2020_05_MIA_SF,2020,5,MIA,SF,401220358,0.80063,79.935,19.905,56.082,2026-08-26T15:01:05Z
2020_05_MIN_SEA,2020,5,MIN,SEA,401220367,0.65912,65.732,33.995,61.814,2026-08-26T15:01:05Z
2020_05_NYG_DAL,2020,5,NYG,DAL,401220242,0.79652,79.522,20.315,35.908,2026-08-26T15:01:05Z
2020_05_PHI_PIT,2020,5,PHI,PIT,401220175,0.67626,67.45100000000001,32.29,52.33,2026-08-26T15:01:05Z
2020_05_TB_CHI,2020,5,TB,CHI,401220278,0.3426,34.166000000000004,65.559,77.023,2026-08-26T15:01:05Z
2020_06_ARI_DAL,2020,6,ARI,DAL,401220245,0.45339,45.175,54.462999999999994,30.97,2026-08-26T15:01:05Z
2020_06_ATL_MIN,2020,6,ATL,MIN,401220301,0.63006,62.819,36.884,53.866,2026-08-26T15:01:05Z
2020_06_BAL_PHI,2020,6,BAL,PHI,401220263,0.26394,26.338,73.45,68.796,2026-08-26T15:01:05Z
2020_06_CHI_CAR,2020,6,CHI,CAR,401220317,0.54464,54.266000000000005,45.37,35.552,2026-08-26T15:01:05Z
2020_06_CIN_IND,2020,6,CIN,IND,401220190,0.67732,67.557,32.184000000000005,42.134,2026-08-26T15:01:05Z
2020_06_CLE_PIT,2020,6,CLE,PIT,401220172,0.57181,56.985,42.673,60.12,2026-08-26T15:01:05Z
2020_06_DEN_NE,2020,6,DEN,NE,401220133,0.67394,67.217,32.521,37.638,2026-08-26T15:01:05Z
2020_06_DET_JAX,2020,6,DET,JAX,401220200,0.39655,39.528999999999996,60.153,2.067,2026-08-26T15:01:05Z
2020_06_GB_TB,2020,6,GB,TB,401220331,0.53247,53.047999999999995,46.578,93.388,2026-08-26T15:01:05Z
2020_06_HOU_TEN,2020,6,HOU,TEN,401220202,0.62036,61.846999999999994,37.849,47.547,2026-08-26T15:01:05Z
2020_06_KC_BUF,2020,6,KC,BUF,401220117,0.3275,32.664,67.074,94.55,2026-08-26T15:01:05Z
2020_06_LA_SF,2020,6,LA,SF,401220353,0.46758,46.583000000000006,53.04299999999999,81.145,2026-08-26T15:01:05Z
2020_06_NYJ_MIA,2020,6,NYJ,MIA,401220124,0.73316,73.16,26.627000000000002,33.567,2026-08-26T15:01:05Z
2020_06_WAS_NYG,2020,6,WAS,NYG,401220252,0.47087,46.910000000000004,52.714000000000006,29.22,2026-08-26T15:01:05Z
2020_07_BUF_NYJ,2020,7,BUF,NYJ,401220138,0.24947,24.897,74.90299999999999,41.682,2026-08-26T15:01:05Z
2020_07_CAR_NO,2020,7,CAR,NO,401220322,0.70092,69.92399999999999,29.837000000000003,54.197,2026-08-26T15:01:05Z
2020_07_CHI_LA,2020,7,CHI,LA,401220351,0.70064,69.896,29.864,55.603,2026-08-26T15:01:05Z
2020_07_CLE_CIN,2020,7,CLE,CIN,401220155,0.44547,44.388,55.254999999999995,28.746,2026-08-26T15:01:05Z
2020_07_DAL_WAS,2020,7,DAL,WAS,401220266,0.58292,58.097,41.569,32.924,2026-08-26T15:01:05Z
2020_07_DET_ATL,2020,7,DET,ATL,401220310,0.59318,59.12500000000001,40.550000000000004,38.905,2026-08-26T15:01:05Z
2020_07_GB_HOU,2020,7,GB,HOU,401220183,0.41907,41.766999999999996,57.898,68.654,2026-08-26T15:01:05Z
2020_07_JAX_LAC,2020,7,JAX,LAC,401220241,0.71886,71.724,28.051,29.974,2026-08-26T15:01:05Z
2020_07_KC_DEN,2020,7,KC,DEN,401220210,0.23923,23.877000000000002,75.931,66.899,2026-08-26T15:01:05Z
2020_07_NYG_PHI,2020,7,NYG,PHI,401220259,0.69778,69.609,30.148999999999997,30.647,2026-08-26T15:01:05Z
2020_07_PIT_TEN,2020,7,PIT,TEN,401249063,0.47749,47.567,52.051,69.998,2026-08-26T15:01:05Z
2020_07_SEA_ARI,2020,7,SEA,ARI,401220338,0.41812,41.672,57.992999999999995,72.507,2026-08-26T15:01:05Z
2020_07_SF_NE,2020,7,SF,NE,401220136,0.50506,50.306,49.297999999999995,64.577,2026-08-26T15:01:05Z
2020_07_TB_LV,2020,7,TB,LV,401220232,0.43599,43.447,56.204,80.954,2026-08-26T15:01:05Z
2020_08_ATL_CAR,2020,8,ATL,CAR,401220314,0.55856,55.657999999999994,43.988,44.378,2026-08-26T15:01:05Z
2020_08_DAL_PHI,2020,8,DAL,PHI,401220258,0.75551,75.40299999999999,24.401,32.398,2026-08-26T15:01:05Z
2020_08_IND_DET,2020,8,IND,DET,401220288,0.42679,42.533,57.125,32.458,2026-08-26T15:01:05Z
2020_08_LAC_DEN,2020,8,LAC,DEN,401220212,0.53686,53.486999999999995,46.142,25.088,2026-08-26T15:01:05Z
2020_08_LA_MIA,2020,8,LA,MIA,401220127,0.43623,43.471,56.18,61.282,2026-08-26T15:01:05Z
2020_08_LV_CLE,2020,8,LV,CLE,401220169,0.55659,55.461000000000006,44.184,45.474,2026-08-26T15:01:05Z
2020_08_MIN_GB,2020,8,MIN,GB,401220292,0.60943,60.751999999999995,38.934999999999995,71.191,2026-08-26T15:01:05Z
2020_08_NE_BUF,2020,8,NE,BUF,401220115,0.58991,58.797,40.874,61.659,2026-08-26T15:01:05Z
2020_08_NO_CHI,2020,8,NO,CHI,401220277,0.3857,38.451,61.24000000000001,73.237,2026-08-26T15:01:05Z
2020_08_NYJ_KC,2020,8,NYJ,KC,401220222,0.94154,94.11,5.843,50.016,2026-08-26T15:01:05Z
2020_08_PIT_BAL,2020,8,PIT,BAL,401220148,0.67121,66.944,32.792,72.845,2026-08-26T15:01:05Z
2020_08_SF_SEA,2020,8,SF,SEA,401220361,0.50731,50.531000000000006,49.075,78.782,2026-08-26T15:01:05Z
2020_08_TB_NYG,2020,8,TB,NYG,401220257,0.17238,17.214,82.648,69.569,2026-08-26T15:01:05Z
2020_08_TEN_CIN,2020,8,TEN,CIN,401220158,0.36041,35.937000000000005,63.774,36.125,2026-08-26T15:01:05Z
2020_09_BAL_IND,2020,9,BAL,IND,401220189,0.40127,39.998,59.681,82.612,2026-08-26T15:01:05Z
2020_09_CAR_KC,2020,9,CAR,KC,401220224,0.84196,84.089,15.784,58.514,2026-08-26T15:01:05Z
2020_09_CHI_TEN,2020,9,CHI,TEN,401220207,0.62197,62.009,37.689,50.377,2026-08-26T15:01:05Z
2020_09_DEN_ATL,2020,9,DEN,ATL,401220311,0.63164,62.978,36.727,43.822,2026-08-26T15:01:05Z
2020_09_DET_MIN,2020,9,DET,MIN,401220299,0.66931,66.754,32.981,37.241,2026-08-26T15:01:05Z
2020_09_GB_SF,2020,9,GB,SF,401220359,0.60058,59.866,39.814,82.74,2026-08-26T15:01:05Z
2020_09_HOU_JAX,2020,9,HOU,JAX,401220194,0.30823,30.747000000000003,69.006,6.605,2026-08-26T15:01:05Z
2020_09_LV_LAC,2020,9,LV,LAC,401220236,0.45932,45.763,53.869,30.185,2026-08-26T15:01:05Z
2020_09_MIA_ARI,2020,9,MIA,ARI,401220342,0.69814,69.645,30.113,48.649,2026-08-26T15:01:05Z
2020_09_NE_NYJ,2020,9,NE,NYJ,401220140,0.28481,28.416000000000004,71.356,19.493,2026-08-26T15:01:05Z
2020_09_NO_TB,2020,9,NO,TB,401220330,0.65067,64.885,34.835,94.697,2026-08-26T15:01:05Z
2020_09_NYG_WAS,2020,9,NYG,WAS,401220267,0.65768,65.58800000000001,34.138000000000005,37.244,2026-08-26T15:01:05Z
2020_09_PIT_DAL,2020,9,PIT,DAL,401220248,0.19189,19.159000000000002,80.687,40.869,2026-08-26T15:01:05Z
2020_09_SEA_BUF,2020,9,SEA,BUF,401220120,0.45227,45.062999999999995,54.574999999999996,78.248,2026-08-26T15:01:05Z
2020_10_BAL_NE,2020,10,BAL,NE,401220137,0.33358,33.269,66.46300000000001,75.073,2026-08-26T15:01:05Z
2020_10_BUF_ARI,2020,10,BUF,ARI,401220341,0.58755,58.56099999999999,41.109,75.483,2026-08-26T15:01:05Z
2020_10_CIN_PIT,2020,10,CIN,PIT,401220171,0.7193,71.768,28.006999999999998,45.8,2026-08-26T15:01:05Z
2020_10_DEN_LV,2020,10,DEN,LV,401220226,0.60889,60.69799999999999,38.989000000000004,34.336,2026-08-26T15:01:05Z
2020_10_HOU_CLE,2020,10,HOU,CLE,401220165,0.62173,61.985,37.712,44.083,2026-08-26T15:01:05Z
2020_10_IND_TEN,2020,10,IND,TEN,401220203,0.56393,56.196,43.455,62.358,2026-08-26T15:01:05Z
2020_10_JAX_GB,2020,10,JAX,GB,401220295,0.90734,90.667,9.259,49.935,2026-08-26T15:01:05Z
2020_10_LAC_MIA,2020,10,LAC,MIA,401220126,0.64669,64.486,35.231,34.965,2026-08-26T15:01:05Z
2020_10_MIN_CHI,2020,10,MIN,CHI,401220276,0.41363,41.226,58.443,44.736,2026-08-26T15:01:05Z
2020_10_PHI_NYG,2020,10,PHI,NYG,401220251,0.35008,34.910000000000004,64.80900000000001,26.94,2026-08-26T15:01:05Z
2020_10_SEA_LA,2020,10,SEA,LA,401220346,0.55881,55.684,43.963,75.006,2026-08-26T15:01:05Z
2020_10_SF_NO,2020,10,SF,NO,401220327,0.60942,60.751999999999995,38.936,68.149,2026-08-26T15:01:05Z
2020_10_TB_CAR,2020,10,TB,CAR,401220368,0.3536,35.260000000000005,64.457,74.474,2026-08-26T15:01:05Z
2020_10_WAS_DET,2020,10,WAS,DET,401220289,0.53373,53.174,46.453,18.279,2026-08-26T15:01:05Z
2020_11_ARI_SEA,2020,11,ARI,SEA,401220360,0.5994,59.748000000000005,39.931,65.214,2026-08-26T15:01:05Z
2020_11_ATL_NO,2020,11,ATL,NO,401220321,0.62421,62.233000000000004,37.466,72.917,2026-08-26T15:01:05Z
2020_11_CIN_WAS,2020,11,CIN,WAS,401220272,0.55621,55.42399999999999,44.221,31.004,2026-08-26T15:01:05Z
2020_11_DAL_MIN,2020,11,DAL,MIN,401220305,0.76945,76.803,23.012,33.526,2026-08-26T15:01:05Z
2020_11_DET_CAR,2020,11,DET,CAR,401220318,0.51898,51.698,47.917,13.401,2026-08-26T15:01:05Z
2020_11_GB_IND,2020,11,GB,IND,401220191,0.45661,45.494,54.14099999999999,83.931,2026-08-26T15:01:05Z
2020_11_KC_LV,2020,11,KC,LV,401220227,0.24032,23.986,75.821,73.159,2026-08-26T15:01:05Z
2020_11_LA_TB,2020,11,LA,TB,401220335,0.65631,65.45100000000001,34.274,79.523,2026-08-26T15:01:05Z
2020_11_MIA_DEN,2020,11,MIA,DEN,401220214,0.46533,46.36,53.268,30.212,2026-08-26T15:01:05Z
2020_11_NE_HOU,2020,11,NE,HOU,401220185,0.48535,48.346000000000004,51.26500000000001,38.623,2026-08-26T15:01:05Z
2020_11_NYJ_LAC,2020,11,NYJ,LAC,401220238,0.70124,69.95599999999999,29.805,20.52,2026-08-26T15:01:05Z
2020_11_PHI_CLE,2020,11,PHI,CLE,401220167,0.51969,51.769,47.847,42.793,2026-08-26T15:01:05Z
2020_11_PIT_JAX,2020,11,PIT,JAX,401220198,0.1426,14.244000000000002,85.642,28.629,2026-08-26T15:01:05Z
2020_11_TEN_BAL,2020,11,TEN,BAL,401220150,0.68006,67.831,31.912000000000003,73.104,2026-08-26T15:01:05Z
2020_12_ARI_NE,2020,12,ARI,NE,401220135,0.48392,48.205,51.408,52.372,2026-08-26T15:01:05Z
2020_12_BAL_PIT,2020,12,BAL,PIT,401220170,0.64427,64.243,35.472,62.925,2026-08-26T15:01:05Z
2020_12_CAR_MIN,2020,12,CAR,MIN,401220302,0.63132,62.946000000000005,36.759,44.347,2026-08-26T15:01:05Z
2020_12_CHI_GB,2020,12,CHI,GB,401220290,0.69083,68.91199999999999,30.84,65.279,2026-08-26T15:01:05Z
2020_12_CLE_JAX,2020,12,CLE,JAX,401220197,0.30937,30.86,68.892,14.121,2026-08-26T15:01:05Z
2020_12_HOU_DET,2020,12,HOU,DET,401220287,0.43733,43.580000000000005,56.07,15.748,2026-08-26T15:01:05Z
2020_12_KC_TB,2020,12,KC,TB,401220333,0.43061,42.912,56.743,95.199,2026-08-26T15:01:05Z
2020_12_LAC_BUF,2020,12,LAC,BUF,401220118,0.73586,73.42999999999999,26.357999999999997,50.584,2026-08-26T15:01:05Z
2020_12_LV_ATL,2020,12,LV,ATL,401220312,0.47007,46.83,52.794,48.265,2026-08-26T15:01:05Z
2020_12_MIA_NYJ,2020,12,MIA,NYJ,401220139,0.30261,30.187,69.57,15.977,2026-08-26T15:01:05Z
2020_12_NO_DEN,2020,12,NO,DEN,401220215,0.26042,25.988,73.803,54.256,2026-08-26T15:01:05Z
2020_12_NYG_CIN,2020,12,NYG,CIN,401220160,0.47215,47.037,52.586,17.187,2026-08-26T15:01:05Z
2020_12_SEA_PHI,2020,12,SEA,PHI,401220262,0.38671,38.551,61.138999999999996,60.581,2026-08-26T15:01:05Z
2020_12_SF_LA,2020,12,SF,LA,401220345,0.54118,53.919,45.714,71.475,2026-08-26T15:01:05Z
2020_12_TEN_IND,2020,12,TEN,IND,401220188,0.5211,51.910000000000004,47.707,62.528,2026-08-26T15:01:05Z
2020_12_WAS_DAL,2020,12,WAS,DAL,401220244,0.45025,44.863,54.777,21.842,2026-08-26T15:01:05Z
2020_13_BUF_SF,2020,13,BUF,SF,401220357,0.56511,56.314,43.338,75.778,2026-08-26T15:01:05Z
2020_13_CIN_MIA,2020,13,CIN,MIA,401220129,0.66829,66.65100000000001,33.083,31.035,2026-08-26T15:01:05Z
2020_13_CLE_TEN,2020,13,CLE,TEN,401220205,0.67226,67.049,32.688,55.442,2026-08-26T15:01:05Z
2020_13_DAL_BAL,2020,13,DAL,BAL,401220151,0.85381,85.28099999999999,14.602,51.101,2026-08-26T15:01:05Z
2020_13_DEN_KC,2020,13,DEN,KC,401220218,0.88685,88.604,11.305,53.72,2026-08-26T15:01:05Z
2020_13_DET_CHI,2020,13,DET,CHI,401220274,0.61301,61.111000000000004,38.579,29.087,2026-08-26T15:01:05Z
2020_13_IND_HOU,2020,13,IND,HOU,401220178,0.55433,55.236,44.407999999999994,46.119,2026-08-26T15:01:05Z
2020_13_JAX_MIN,2020,13,JAX,MIN,401220303,0.83228,83.116,16.75,38.238,2026-08-26T15:01:05Z
2020_13_LA_ARI,2020,13,LA,ARI,401220336,0.46087,45.917,53.714,73.151,2026-08-26T15:01:05Z
2020_13_LV_NYJ,2020,13,LV,NYJ,401220142,0.29597,29.526999999999997,70.236,14.541,2026-08-26T15:01:05Z
2020_13_NE_LAC,2020,13,NE,LAC,401220237,0.48384,48.197,51.416,34.489,2026-08-26T15:01:05Z
2020_13_NO_ATL,2020,13,NO,ATL,401220307,0.37215,37.104,62.598,81.566,2026-08-26T15:01:05Z
2020_13_NYG_SEA,2020,13,NYG,SEA,401220364,0.86316,86.221,13.669,48.85,2026-08-26T15:01:05Z
2020_13_PHI_GB,2020,13,PHI,GB,401220297,0.72955,72.797,26.987,56.56,2026-08-26T15:01:05Z
2020_13_WAS_PIT,2020,13,WAS,PIT,401220176,0.74081,73.92800000000001,25.865,56.328,2026-08-26T15:01:05Z
2024_01_ARI_BUF,2024,1,ARI,BUF,401671617,0.66044,65.864,33.864,55.684,2026-08-26T14:59:49Z
2024_01_BAL_KC,2024,1,BAL,KC,401671789,0.58361,58.167,41.5,78.582,2026-08-26T14:59:49Z
2024_01_CAR_NO,2024,1,CAR,NO,401671734,0.63373,63.187000000000005,36.52,19.873,2026-08-26T14:59:49Z
2024_01_DAL_CLE,2024,1,DAL,CLE,401671761,0.4826,48.074,51.54,58.571,2026-08-26T14:59:49Z
2024_01_DEN_SEA,2024,1,DEN,SEA,401671664,0.65977,65.79700000000001,33.93,33.23,2026-08-26T14:59:49Z
2024_01_GB_PHI,2024,1,GB,PHI,401671805,0.56356,56.159000000000006,43.492,72.259,2026-08-26T14:59:49Z
2024_01_HOU_IND,2024,1,HOU,IND,401671861,0.44581,44.422,55.222,57.039,2026-08-26T14:59:49Z
2024_01_JAX_MIA,2024,1,JAX,MIA,401671849,0.59965,59.772999999999996,39.906000000000006,59.934,2026-08-26T14:59:49Z
2024_01_LA_DET,2024,1,LA,DET,401671792,0.62571,62.383,37.317,68.577,2026-08-26T14:59:49Z
2024_01_LV_LAC,2024,1,LV,LAC,401671659,0.605,60.309000000000005,39.375,36.1,2026-08-26T14:59:49Z
2024_01_MIN_NYG,2024,1,MIN,NYG,401671712,0.5,49.8,49.8,29.822,2026-08-26T14:59:49Z
2024_01_NE_CIN,2024,1,NE,CIN,401671628,0.74317,74.164,25.629999999999995,40.929,2026-08-26T14:59:49Z
2024_01_NYJ_SF,2024,1,NYJ,SF,401671696,0.63239,63.053000000000004,36.653000000000006,74.517,2026-08-26T14:59:49Z
2024_01_PIT_ATL,2024,1,PIT,ATL,401671744,0.55955,55.757,43.89,49.542,2026-08-26T14:59:49Z
2024_01_TEN_CHI,2024,1,TEN,CHI,401671719,0.62972,62.785000000000004,36.918,39.689,2026-08-26T14:59:49Z
2024_01_WAS_TB,2024,1,WAS,TB,401671770,0.607,60.509,39.176,30.738,2026-08-26T14:59:49Z
2024_02_ATL_PHI,2024,2,ATL,PHI,401671691,0.63239,63.053000000000004,36.653000000000006,62.392,2026-08-26T14:59:49Z
2024_02_BUF_MIA,2024,2,BUF,MIA,401671807,0.48193,48.007,51.607,68.119,2026-08-26T14:59:49Z
2024_02_CHI_HOU,2024,2,CHI,HOU,401671786,0.6571,65.52900000000001,34.196,58.549,2026-08-26T14:59:49Z
2024_02_CIN_KC,2024,2,CIN,KC,401671670,0.66378,66.199,33.532000000000004,71.955,2026-08-26T14:59:49Z
2024_02_CLE_JAX,2024,2,CLE,JAX,401671635,0.55753,55.556000000000004,44.09,45.885,2026-08-26T14:59:49Z
2024_02_IND_GB,2024,2,IND,GB,401671723,0.44848,44.687,54.954,56.224,2026-08-26T14:59:49Z
2024_02_LAC_CAR,2024,2,LAC,CAR,401671652,0.32688,32.602,67.136,24.767,2026-08-26T14:59:49Z
2024_02_LA_ARI,2024,2,LA,ARI,401671754,0.46587,46.414,53.21399999999999,52.804,2026-08-26T14:59:49Z
2024_02_LV_BAL,2024,2,LV,BAL,401671624,0.71182,71.018,28.750999999999998,47.701,2026-08-26T14:59:49Z
2024_02_NO_DAL,2024,2,NO,DAL,401671709,0.61034,60.844,38.844,61.799,2026-08-26T14:59:49Z
2024_02_NYG_WAS,2024,2,NYG,WAS,401671716,0.59631,59.438,40.238,19.986,2026-08-26T14:59:49Z
2024_02_NYJ_TEN,2024,2,NYJ,TEN,401671636,0.42842,42.695,56.962,41.986,2026-08-26T14:59:49Z
2024_02_PIT_DEN,2024,2,PIT,DEN,401671668,0.42174,42.031,57.631,28.43,2026-08-26T14:59:49Z
2024_02_SEA_NE,2024,2,SEA,NE,401671702,0.44982,44.82,54.82,33.255,2026-08-26T14:59:49Z
2024_02_SF_MIN,2024,2,SF,MIN,401671645,0.37963,37.848,61.848000000000006,67.461,2026-08-26T14:59:49Z
2024_02_TB_DET,2024,2,TB,DET,401671721,0.65176,64.994,34.727000000000004,66.56,2026-08-26T14:59:49Z
