season,season_type,bucket,qb_id,qb,team,games,n,epa,epa2,succ,cpoe,cpoe_n,sacks,ints,tds,att,comp
2024,REG,ot,00-0039851,D.Maye,NE,1,3,-1.7558879620628431,6.074649521084332,1.0,-69.30191218852997,2,0.0,1.0,0.0,2.0,0.0
2024,REG,ot,00-0039918,C.Williams,CHI,1,3,-2.0130885106045753,3.1723743995663214,1.0,15.440350770950317,1,1.0,0.0,0.0,2.0,1.0
2024,REG,ot,00-0033106,J.Goff,DET,1,1,0.4991120798513293,0.24911286825351975,1.0,10.136908292770386,1,0.0,0.0,0.0,1.0,1.0
2024,REG,ot,00-0033119,J.Brissett,NE,1,1,0.6070520610082895,0.368512204774412,1.0,25.107556581497192,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q1,00-0036442,J.Burrow,CIN,17,161,42.979951186782664,323.04924483254376,89.0,1257.3770105838776,145,5.0,1.0,7.0,156.0,113.0
2024,REG,q1,00-0039163,C.Stroud,HOU,17,156,6.120606460402892,377.58421823599923,71.0,217.58263558149338,131,14.0,3.0,5.0,148.0,93.0
2024,REG,q1,00-0034855,B.Mayfield,TB,17,153,36.12593703567811,289.22838455728646,85.0,794.1974967718124,140,7.0,1.0,11.0,148.0,106.0
2024,REG,q1,00-0033873,P.Mahomes,KC,16,148,5.4541572421235305,422.2721163837617,78.0,293.2588741183281,125,11.0,5.0,4.0,138.0,88.0
2024,REG,q1,00-0039732,B.Nix,DEN,17,144,-7.618670283773666,352.8803522114145,63.0,144.41966265439987,121,4.0,3.0,3.0,130.0,86.0
2024,REG,q1,00-0036355,J.Herbert,LAC,17,138,31.47791983282191,362.2132042398142,69.0,1118.6623215675354,117,10.0,1.0,8.0,129.0,93.0
2024,REG,q1,00-0034869,S.Darnold,MIN,17,131,21.791670701657125,367.1093796548783,73.0,865.0721907615662,114,6.0,2.0,10.0,123.0,84.0
2024,REG,q1,00-0035228,K.Murray,ARI,17,129,21.06434742240735,297.50781342696587,63.0,325.911745429039,108,6.0,3.0,6.0,118.0,79.0
2024,REG,q1,00-0023459,A.Rodgers,NYJ,17,128,-22.87990694703818,328.62692565565715,54.0,-687.4664485454559,115,5.0,3.0,7.0,124.0,72.0
2024,REG,q1,00-0037834,B.Purdy,SF,15,127,30.881458356258527,283.18626077195773,65.0,60.91322302818298,108,7.0,1.0,6.0,116.0,71.0
2024,REG,q1,00-0030565,G.Smith,SEA,17,122,-14.37427303338936,360.20362788882204,56.0,72.0968708395958,109,10.0,4.0,4.0,120.0,74.0
2024,REG,q1,00-0039910,J.Daniels,WAS,17,122,-4.353582588441034,272.5436349283739,54.0,91.36943817138672,95,10.0,1.0,5.0,107.0,67.0
2024,REG,q1,00-0036264,J.Love,GB,15,121,7.321006413643296,250.35318868916522,58.0,-123.25502038002014,111,3.0,2.0,6.0,118.0,75.0
2024,REG,q1,00-0034857,J.Allen,BUF,16,118,23.043800941980738,253.47183948010044,62.0,227.0565316081047,104,3.0,0.0,3.0,113.0,73.0
2024,REG,q1,00-0033106,J.Goff,DET,17,116,16.06010168913767,271.53523841888494,59.0,949.1688802838326,98,11.0,2.0,0.0,116.0,81.0
2024,REG,q1,00-0039918,C.Williams,CHI,17,114,-39.89312289253951,259.4837492322424,39.0,-545.3417181968689,89,14.0,0.0,1.0,109.0,58.0
2024,REG,q1,00-0026498,M.Stafford,LA,16,106,-27.189974479551893,194.3144117975817,43.0,-1201.75401866436,99,5.0,1.0,1.0,105.0,58.0
2024,REG,q1,00-0036389,J.Hurts,PHI,15,103,-16.31512847918187,186.90408705726784,42.0,99.68754947185516,79,11.0,1.0,2.0,95.0,55.0
2024,REG,q1,00-0029604,K.Cousins,ATL,14,102,11.305134845963286,280.5509121841889,47.0,33.28358232975006,97,2.0,2.0,5.0,102.0,69.0
2024,REG,q1,00-0034796,L.Jackson,BAL,17,100,10.868255994852271,288.95033039684535,45.0,303.9675146341324,80,10.0,1.0,3.0,92.0,58.0
2024,REG,q1,00-0036212,T.Tagovailoa,MIA,11,92,14.595314846173913,209.1183390548244,51.0,315.0998964905739,87,5.0,2.0,2.0,92.0,66.0
2024,REG,q1,00-0039851,D.Maye,NE,12,90,18.637967061533505,206.7299041557384,46.0,466.1192327737808,68,9.0,2.0,3.0,79.0,51.0
2024,REG,q1,00-0029263,R.Wilson,PIT,11,88,-34.58543588204674,254.94916544060624,32.0,26.40528976917267,69,10.0,2.0,2.0,87.0,47.0
2024,REG,q1,00-0031280,D.Carr,NO,10,83,16.784013311034162,198.369830901318,37.0,177.37707942724228,78,1.0,1.0,3.0,82.0,57.0
2024,REG,q1,00-0039150,B.Young,CAR,12,82,-1.4286734874769684,191.1245596013736,35.0,358.3882734179497,68,4.0,1.0,3.0,74.0,47.0
2024,REG,q1,00-0033077,D.Prescott,DAL,8,80,6.778773961004971,187.46410069084868,38.0,748.3944147825241,72,5.0,2.0,2.0,80.0,58.0
2024,REG,q1,00-0039152,W.Levis,TEN,12,71,1.9395964155422671,242.93061842982726,34.0,259.97988283634186,60,5.0,2.0,4.0,65.0,45.0
2024,REG,q1,00-0039164,A.Richardson,IND,11,71,-3.9868337716145374,259.8829019363835,28.0,-854.9477115273476,60,2.0,3.0,3.0,64.0,29.0
2024,REG,q1,00-0035710,D.Jones,NYG,10,69,-7.430439203372853,233.74426797271846,30.0,376.39777064323425,57,5.0,1.0,0.0,66.0,45.0
2024,REG,q1,00-0036971,T.Lawrence,JAX,10,68,-13.573060088551827,99.35637335206297,27.0,-270.7434803247452,60,3.0,0.0,1.0,64.0,37.0
2024,REG,q1,00-0033537,D.Watson,CLE,7,63,-5.942768805851961,90.24132278706792,26.0,157.74328112602234,50,8.0,0.0,2.0,58.0,35.0
2024,REG,q1,00-0033662,C.Rush,DAL,8,61,-1.5688093600793565,205.913075685856,30.0,-44.25775110721588,59,1.0,2.0,3.0,61.0,40.0
2024,REG,q1,00-0035289,G.Minshew II,LV,10,61,20.240194798253174,148.547032523662,29.0,408.7076246738434,50,3.0,0.0,3.0,58.0,40.0
2024,REG,q1,00-0026158,J.Flacco,IND,7,57,-6.735679447084479,251.36689200922336,28.0,76.64597928524017,53,3.0,4.0,4.0,57.0,36.0
2024,REG,q1,00-0036972,M.Jones,JAX,7,56,3.401515208138725,90.35371686140489,27.0,-127.75740325450897,48,1.0,2.0,1.0,52.0,34.0
2024,REG,q1,00-0038579,A.O'Connell,LV,7,54,-5.441140359916197,62.87672972616862,23.0,-108.6785078048706,46,4.0,0.0,0.0,53.0,33.0
2024,REG,q1,00-0031503,J.Winston,CLE,7,53,7.411907380881457,183.66208249177214,21.0,-182.08135664463043,46,4.0,1.0,3.0,52.0,28.0
2024,REG,q1,00-0036945,J.Fields,PIT,6,46,0.975302551413542,66.20305754402875,20.0,121.5198278427124,34,3.0,0.0,1.0,38.0,25.0
2024,REG,q1,00-0034771,M.Rudolph,TEN,6,45,21.99113563194618,148.79330565736953,29.0,639.8086160421371,40,1.0,1.0,2.0,42.0,34.0
2024,REG,q1,00-0027973,A.Dalton,CAR,5,43,-15.241884337796364,214.0129832354831,17.0,-176.75280272960663,41,1.0,3.0,2.0,42.0,26.0
2024,REG,q1,00-0035993,T.Huntley,MIA,5,39,-11.81825957640193,72.44334465693467,15.0,45.73409557342529,31,5.0,1.0,1.0,37.0,22.0
2024,REG,q1,00-0033119,J.Brissett,NE,6,37,1.5324058271362446,64.26731143435772,20.0,156.3455045223236,30,4.0,0.0,1.0,35.0,22.0
2024,REG,q1,00-0039376,S.Rattler,NO,6,31,-5.5386027937141264,170.50752090765022,17.0,148.9561766386032,24,2.0,0.0,0.0,28.0,18.0
2024,REG,q1,00-0039917,M.Penix,ATL,3,31,-15.12228468332432,64.99167047388099,9.0,-680.188637971878,29,0.0,1.0,0.0,30.0,12.0
2024,REG,q1,00-0035704,D.Lock,NYG,5,30,-3.8030799270200077,79.48736429951285,13.0,-538.3870780467987,26,0.0,0.0,1.0,28.0,14.0
2024,REG,q1,00-0033949,J.Dobbs,SF,1,13,-0.023392529618855296,31.637527073591528,7.0,-5.029842257499695,12,1.0,1.0,0.0,13.0,8.0
2024,REG,q1,00-0038583,D.Thompson-Robinson,CLE,3,12,-2.1909357893746346,16.397183102046455,3.0,-85.57604849338531,10,2.0,0.0,0.0,12.0,6.0
2024,REG,q1,00-0038128,M.Willis,GB,2,10,7.875687675514069,38.66825436793056,6.0,52.29244828224182,8,0.0,0.0,1.0,8.0,6.0
2024,REG,q1,00-0038476,T.DeVito,NYG,2,10,-6.234560020733625,14.446435058107026,1.0,-124.69800114631653,8,1.0,0.0,0.0,10.0,5.0
2024,REG,q1,00-0031345,J.Garoppolo,LA,1,9,-4.083509435128227,13.598268811876414,3.0,-188.81064653396606,8,1.0,0.0,0.0,9.0,4.0
2024,REG,q1,00-0038400,T.McKee,PHI,1,9,8.031627714051865,16.79601884182621,6.0,114.45996165275574,9,0.0,0.0,1.0,9.0,7.0
2024,REG,q1,00-0037012,T.Lance,DAL,1,7,3.1935014306815828,21.025009279781997,4.0,-12.597203254699707,7,0.0,0.0,0.0,7.0,5.0
2024,REG,q1,00-0037327,S.Thompson,MIA,1,7,-1.8815118258074142,15.73224131504151,2.0,69.00940537452698,5,1.0,0.0,0.0,7.0,4.0
2024,REG,q1,00-0038102,K.Pickett,PHI,2,7,-2.2988526755943894,26.94130152114872,2.0,-0.4608333110809326,6,0.0,1.0,1.0,7.0,4.0
2024,REG,q1,00-0038122,D.Ridder,LV,1,6,-0.26428874861449003,5.224367861725786,3.0,38.25942873954773,5,0.0,0.0,0.0,5.0,4.0
2024,REG,q1,00-0039398,J.Milton,NE,1,6,4.817263549397467,7.837022699638046,4.0,174.71057176589966,6,0.0,0.0,0.0,6.0,6.0
2024,REG,q1,00-0036898,D.Mills,HOU,1,5,0.7699937494471669,4.8381724841806335,2.0,27.939945459365845,5,0.0,0.0,0.0,5.0,4.0
2024,REG,q1,00-0038998,J.Haener,NO,1,4,-2.3503878333140165,14.32945111570043,1.0,16.50785207748413,1,2.0,0.0,0.0,3.0,1.0
2024,REG,q1,00-0032950,C.Wentz,KC,1,3,-2.2948244682047516,2.7753338845950073,0.0,-71.37537896633148,3,0.0,0.0,0.0,3.0,1.0
2024,REG,q1,00-0033869,M.Trubisky,BUF,1,3,3.539077962981537,6.193168641401271,3.0,72.37358093261719,3,0.0,0.0,0.0,3.0,3.0
2024,REG,q1,00-0038108,B.Zappe,CLE,1,3,-8.88930217269808,63.536472389806946,1.0,-113.80307078361511,3,0.0,1.0,0.0,3.0,1.0
2024,REG,q1,00-0032268,M.Mariota,WAS,1,2,-2.44374589365907,2.999062987039449,0.0,-23.9927738904953,1,1.0,0.0,0.0,2.0,0.0
2024,REG,q1,00-0032434,B.Allen,SF,1,2,-0.8465255866758525,3.1827084983437137,1.0,19.096827507019043,1,1.0,0.0,0.0,2.0,1.0
2024,REG,q1,00-0033357,T.Hill,NO,1,2,-1.900422933511436,12.222710549410806,1.0,1.4483869075775146,2,0.0,1.0,0.0,2.0,1.0
2024,REG,q1,00-0029692,B.Anger,DAL,1,1,-2.709706327295862,7.34250838018723,0.0,22.004425525665283,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q1,00-0031588,S.Diggs,HOU,1,1,1.8519234691630118,3.4296205356367646,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2024,REG,q1,00-0032399,M.Killebrew,PIT,1,1,-2.6777201897348277,7.170185414513522,0.0,-54.02674078941345,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q1,00-0033319,N.Mullens,MIN,1,1,2.5932225097203627,6.724802984920377,1.0,63.925036787986755,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q1,00-0034960,J.Meyers,LV,1,1,-1.5676263889763504,2.457452495415032,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,REG,q1,00-0036309,D.Mooney,ATL,1,1,-0.42381819686852396,0.17962186399688693,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2024,REG,q1,00-0036880,P.Sewell,DET,1,1,-0.9758530937833712,0.9522892606465769,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,REG,q1,00-0039491,J.Coker,CAR,1,1,1.3107093420112506,1.7179589792355654,1.0,41.24500751495361,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q2,00-0033873,P.Mahomes,KC,16,221,62.5722073565603,336.21454297304933,115.0,1571.0938826203346,186,15.0,1.0,12.0,213.0,143.0
2024,REG,q2,00-0036442,J.Burrow,CIN,17,219,12.449030266526826,474.1539477283173,105.0,885.0232094526291,189,20.0,1.0,13.0,215.0,133.0
2024,REG,q2,00-0039732,B.Nix,DEN,17,206,21.748189716318375,291.9167442195854,97.0,237.98861056566238,170,11.0,2.0,9.0,190.0,121.0
2024,REG,q2,00-0034855,B.Mayfield,TB,17,195,16.923245056711647,521.1007731364477,95.0,-51.26439929008484,176,8.0,10.0,10.0,186.0,120.0
2024,REG,q2,00-0034796,L.Jackson,BAL,17,190,79.96859268127318,455.04778466599544,106.0,444.42913830280304,170,4.0,0.0,17.0,177.0,115.0
2024,REG,q2,00-0036355,J.Herbert,LAC,17,188,30.08571101763464,253.2061923765133,90.0,827.2644981741905,160,10.0,1.0,6.0,179.0,114.0
2024,REG,q2,00-0039918,C.Williams,CHI,17,188,19.67288899572719,360.4400151430601,81.0,114.11286890506744,147,12.0,2.0,5.0,172.0,100.0
2024,REG,q2,00-0030565,G.Smith,SEA,17,184,37.73437041922322,367.78147940951493,87.0,1748.7842381000519,156,13.0,2.0,8.0,180.0,125.0
2024,REG,q2,00-0035228,K.Murray,ARI,17,182,31.425571490524035,273.2547544811393,94.0,595.1187342405319,154,9.0,1.0,8.0,171.0,112.0
2024,REG,q2,00-0039163,C.Stroud,HOU,16,181,27.044464610325143,364.55367519636627,86.0,122.79767692089081,148,11.0,3.0,8.0,172.0,101.0
2024,REG,q2,00-0034869,S.Darnold,MIN,17,180,4.541837911291682,532.5889624349925,85.0,146.21076583862305,145,16.0,4.0,8.0,170.0,99.0
2024,REG,q2,00-0034857,J.Allen,BUF,16,179,39.149704409729914,436.9520503528214,82.0,2.504320442676544,155,5.0,5.0,8.0,166.0,101.0
2024,REG,q2,00-0039910,J.Daniels,WAS,16,179,37.162911519219,389.49132607397286,92.0,429.23020124435425,134,16.0,4.0,6.0,154.0,96.0
2024,REG,q2,00-0033106,J.Goff,DET,17,177,57.09157291635046,502.7587980668243,96.0,471.1090862751007,152,9.0,3.0,16.0,171.0,112.0
2024,REG,q2,00-0036389,J.Hurts,PHI,14,164,33.93398700669672,437.5414811806595,83.0,1073.4614327549934,123,14.0,2.0,10.0,146.0,93.0
2024,REG,q2,00-0023459,A.Rodgers,NYJ,17,162,18.926282866858298,475.114650236841,71.0,-15.212003886699677,139,11.0,3.0,8.0,157.0,93.0
2024,REG,q2,00-0026498,M.Stafford,LA,16,162,-5.310959208252131,276.1261924962109,73.0,-428.21843326091766,142,12.0,3.0,4.0,160.0,94.0
2024,REG,q2,00-0037834,B.Purdy,SF,15,155,38.14396560573876,348.412154343238,75.0,477.4554908275604,127,9.0,1.0,6.0,143.0,88.0
2024,REG,q2,00-0029604,K.Cousins,ATL,14,140,24.72085717735778,373.4254990748271,73.0,367.46973991394043,125,10.0,3.0,6.0,138.0,88.0
2024,REG,q2,00-0036212,T.Tagovailoa,MIA,11,135,7.251914729569547,297.9369602878046,68.0,172.38844633102417,119,7.0,2.0,5.0,131.0,86.0
2024,REG,q2,00-0036264,J.Love,GB,15,124,-1.4424900910747827,506.0078234087193,56.0,90.94663709402084,115,3.0,7.0,7.0,121.0,71.0
2024,REG,q2,00-0029263,R.Wilson,PIT,11,122,4.993143446686585,186.57065331502233,55.0,223.25533628463745,94,10.0,0.0,5.0,112.0,66.0
2024,REG,q2,00-0039150,B.Young,CAR,12,121,15.153119765093335,293.77346623955646,51.0,141.745525598526,98,5.0,3.0,6.0,110.0,64.0
2024,REG,q2,00-0033662,C.Rush,DAL,8,107,1.868941932647341,194.69896480935665,42.0,-1415.3081685304642,101,2.0,2.0,2.0,105.0,58.0
2024,REG,q2,00-0035710,D.Jones,NYG,10,105,8.198031483424659,136.90769861646814,48.0,188.57536911964417,85,8.0,1.0,5.0,99.0,57.0
2024,REG,q2,00-0039851,D.Maye,NE,11,102,-0.31585511525655985,176.9963843537126,46.0,290.46914279460907,81,8.0,1.0,4.0,94.0,60.0
2024,REG,q2,00-0035289,G.Minshew II,LV,10,100,-36.285212296408005,416.0930806260847,41.0,-162.2574895620346,79,11.0,3.0,1.0,97.0,57.0
2024,REG,q2,00-0039152,W.Levis,TEN,11,93,-13.704739941665405,227.05771229163398,32.0,-65.43012261390686,71,16.0,3.0,2.0,89.0,46.0
2024,REG,q2,00-0031503,J.Winston,CLE,7,89,-21.66669527136947,262.3953768729985,34.0,-379.457151889801,76,8.0,2.0,1.0,87.0,45.0
2024,REG,q2,00-0033077,D.Prescott,DAL,8,87,-4.888681253284648,219.25168467721494,39.0,-3.612831234931946,76,7.0,2.0,3.0,85.0,52.0
2024,REG,q2,00-0036971,T.Lawrence,JAX,10,81,7.934416882907758,231.33012983244728,35.0,3.069502115249634,68,1.0,4.0,3.0,77.0,46.0
2024,REG,q2,00-0036972,M.Jones,JAX,8,80,2.5608788926644657,68.48275114325911,36.0,124.15963113307953,67,5.0,1.0,1.0,75.0,48.0
2024,REG,q2,00-0039376,S.Rattler,NO,6,79,10.639595700030323,115.64848350027474,36.0,514.9722188711166,62,4.0,0.0,3.0,74.0,49.0
2024,REG,q2,00-0031280,D.Carr,NO,10,78,13.752897405072298,283.5075163654007,34.0,110.56703329086304,70,2.0,1.0,6.0,76.0,50.0
2024,REG,q2,00-0034771,M.Rudolph,TEN,7,75,-28.26188427962906,215.9015404068727,25.0,-923.6566543579102,63,3.0,4.0,2.0,71.0,33.0
2024,REG,q2,00-0026158,J.Flacco,IND,7,68,-0.7372455900372488,77.64935409721626,29.0,-240.2937889099121,63,2.0,0.0,1.0,68.0,40.0
2024,REG,q2,00-0039164,A.Richardson,IND,10,67,-18.286344606802658,198.22491796280622,19.0,-1046.9122499227524,57,4.0,4.0,1.0,65.0,24.0
2024,REG,q2,00-0033537,D.Watson,CLE,7,62,-17.980753749504064,87.52624632677417,17.0,-242.05084145069122,53,6.0,1.0,0.0,60.0,33.0
2024,REG,q2,00-0027973,A.Dalton,CAR,5,57,10.333298370421296,123.78209586024454,27.0,487.3840093612671,50,4.0,0.0,4.0,55.0,40.0
2024,REG,q2,00-0036945,J.Fields,PIT,6,55,1.659917214056681,95.45395194063902,26.0,428.03765535354614,43,6.0,0.0,0.0,52.0,34.0
2024,REG,q2,00-0035704,D.Lock,NYG,5,52,-25.58702894464605,289.12311819962525,20.0,-141.315358877182,44,5.0,2.0,3.0,51.0,26.0
2024,REG,q2,00-0038579,A.O'Connell,LV,6,51,5.845722448552296,98.34196424545691,23.0,-44.84832286834717,45,2.0,1.0,2.0,51.0,29.0
2024,REG,q2,00-0035993,T.Huntley,MIA,5,49,-11.957822005194757,79.8206792845084,15.0,-216.40130877494812,42,2.0,2.0,0.0,45.0,26.0
2024,REG,q2,00-0033119,J.Brissett,NE,6,48,-16.901268011775983,97.09078170525162,17.0,-363.9348715543747,35,7.0,1.0,0.0,46.0,20.0
2024,REG,q2,00-0039917,M.Penix,ATL,3,31,17.30976601391571,75.56082729083668,19.0,206.05693757534027,28,0.0,1.0,1.0,29.0,19.0
2024,REG,q2,00-0038128,M.Willis,GB,3,19,7.494101929048597,51.64758208972306,7.0,109.84969437122345,13,3.0,0.0,0.0,16.0,10.0
2024,REG,q2,00-0038102,K.Pickett,PHI,2,18,9.248567460968038,53.54590919120123,8.0,231.7184954881668,17,0.0,0.0,1.0,18.0,13.0
2024,REG,q2,00-0038400,T.McKee,PHI,1,17,2.3777425718778593,14.99235323833058,9.0,-76.9114077091217,17,0.0,0.0,0.0,17.0,10.0
2024,REG,q2,00-0038583,D.Thompson-Robinson,CLE,4,17,-12.36798946390627,20.513151261722008,1.0,-468.80677938461304,15,1.0,1.0,0.0,16.0,6.0
2024,REG,q2,00-0037012,T.Lance,DAL,1,14,-8.955710807582363,19.016342634529373,3.0,-232.58926272392273,13,1.0,0.0,0.0,14.0,6.0
2024,REG,q2,00-0038476,T.DeVito,NYG,2,14,-2.470961562532466,18.73797773931116,5.0,233.46377611160278,8,4.0,0.0,0.0,13.0,8.0
2024,REG,q2,00-0033869,M.Trubisky,BUF,1,13,-0.16357628863465568,19.506903776926617,4.0,54.56754267215729,12,0.0,0.0,1.0,12.0,9.0
2024,REG,q2,00-0033949,J.Dobbs,SF,1,13,5.663048872869695,19.082227415991234,7.0,97.48713672161102,13,0.0,0.0,1.0,13.0,10.0
2024,REG,q2,00-0037327,S.Thompson,MIA,1,13,-7.1249168163049035,9.39389294887346,2.0,-26.2077659368515,10,3.0,0.0,0.0,13.0,6.0
2024,REG,q2,00-0032434,B.Allen,SF,1,12,7.1068245750211645,18.384222548452595,7.0,167.5373613834381,10,0.0,0.0,1.0,12.0,9.0
2024,REG,q2,00-0031345,J.Garoppolo,LA,1,10,1.4309705074952515,24.70413387719469,6.0,-117.27017760276794,9,0.0,1.0,1.0,10.0,5.0
2024,REG,q2,00-0038998,J.Haener,NO,1,10,-8.098304611979984,20.621435361499405,1.0,-257.7552855014801,8,1.0,1.0,0.0,10.0,3.0
2024,REG,q2,00-0036898,D.Mills,HOU,1,9,-3.820068484521471,22.88437934564724,4.0,81.2954992055893,8,1.0,0.0,0.0,9.0,6.0
2024,REG,q2,00-0038108,B.Zappe,CLE,1,9,-2.92291248752699,4.863778357928864,1.0,-95.21858394145966,7,0.0,0.0,0.0,8.0,4.0
2024,REG,q2,00-0032268,M.Mariota,WAS,1,8,4.7243500340565845,15.274331513743437,5.0,26.47509276866913,8,0.0,0.0,1.0,8.0,5.0
2024,REG,q2,00-0032950,C.Wentz,KC,1,8,1.0527525502708703,16.0374981589511,2.0,129.68821823596954,6,2.0,0.0,0.0,8.0,5.0
2024,REG,q2,00-0038122,D.Ridder,LV,1,8,-0.22298649818285332,5.323078464183693,3.0,-93.84121298789978,6,1.0,0.0,0.0,7.0,3.0
2024,REG,q2,00-0039398,J.Milton,NE,1,7,5.9843979955185205,26.194040765890094,4.0,215.49052894115448,6,0.0,0.0,1.0,7.0,6.0
2024,REG,q2,00-0031588,S.Diggs,HOU,1,1,2.762919135740958,7.633722150643563,1.0,10.583913326263428,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q2,00-0031800,T.Heinicke,LAC,1,1,-0.16525774961337447,0.027310123807276772,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2024,REG,q2,00-0034348,C.Sutton,DEN,1,1,3.8798944197478704,15.053580708390664,1.0,46.21419906616211,1,0.0,0.0,1.0,1.0,1.0
2024,REG,q2,00-0035156,J.Fox,DET,1,1,3.637429093476385,13.230890410068435,1.0,36.9878351688385,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q2,00-0035190,A.Cole,LV,1,1,4.333918029908091,18.782845489962426,1.0,30.53959012031555,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q2,00-0035685,D.Montgomery,DET,1,1,1.5191485377727076,2.3078122798169556,1.0,49.24219250679016,1,0.0,0.0,1.0,1.0,1.0
2024,REG,q2,00-0035719,D.Samuel,SF,1,1,-2.089831991296666,4.367397751846988,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,REG,q2,00-0036322,J.Jefferson,MIN,1,1,3.050906698219478,9.308031681240477,1.0,10.456204414367676,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q2,00-0036626,D.Brown,WAS,1,1,-0.42986037069931626,0.1847799382977536,0.0,-30.97151517868042,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q2,00-0038543,J.Smith-Njigba,SEA,1,1,2.243609394179657,5.033783113651208,1.0,69.83024775981903,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q2,00-0039337,M.Nabers,NYG,1,1,-0.9637323682836723,0.9287800776776557,0.0,-69.16041374206543,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q2,00-0039890,A.Mitchell,IND,1,1,2.4456588270841166,5.981247098494457,1.0,13.43458890914917,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q3,00-0023459,A.Rodgers,NYJ,17,166,-8.954666247201487,459.6514985242484,72.0,-548.8582193851471,148,12.0,3.0,6.0,163.0,93.0
2024,REG,q3,00-0034869,S.Darnold,MIN,17,166,21.37606466835979,473.7393984614047,85.0,818.5876250267029,145,11.0,4.0,11.0,164.0,105.0
2024,REG,q3,00-0039918,C.Williams,CHI,17,154,-12.135840045471125,332.8287351618736,58.0,-293.2764142751694,117,16.0,2.0,4.0,142.0,76.0
2024,REG,q3,00-0036442,J.Burrow,CIN,17,152,54.628781839244716,426.95613064160455,88.0,1327.8922066092491,129,9.0,2.0,10.0,143.0,99.0
2024,REG,q3,00-0033106,J.Goff,DET,17,147,72.34313883229915,567.0926273377148,86.0,1434.522458910942,133,6.0,5.0,14.0,142.0,107.0
2024,REG,q3,00-0030565,G.Smith,SEA,17,146,-0.6177051542221221,397.012503025707,65.0,351.3172447681427,124,10.0,3.0,3.0,140.0,87.0
2024,REG,q3,00-0033873,P.Mahomes,KC,16,145,-8.758701129481295,317.93128153704737,67.0,-870.8851873874664,127,4.0,4.0,4.0,137.0,78.0
2024,REG,q3,00-0039163,C.Stroud,HOU,16,142,-28.52346927898324,361.62957905901806,51.0,-682.5739085674286,120,12.0,4.0,4.0,135.0,75.0
2024,REG,q3,00-0039732,B.Nix,DEN,17,136,-0.8872430792747457,413.66898279147676,51.0,-476.9529238343239,119,6.0,3.0,8.0,128.0,74.0
2024,REG,q3,00-0034857,J.Allen,BUF,16,135,59.63138120356269,465.7172926996357,69.0,516.6901290416718,109,3.0,1.0,12.0,122.0,78.0
2024,REG,q3,00-0039910,J.Daniels,WAS,15,134,15.99790112440765,325.28709164401477,63.0,-218.1034505367279,100,13.0,1.0,2.0,118.0,67.0
2024,REG,q3,00-0035228,K.Murray,ARI,17,133,11.197348044290154,365.9256417023082,68.0,323.92341792583466,116,7.0,2.0,5.0,125.0,84.0
2024,REG,q3,00-0034855,B.Mayfield,TB,17,132,15.155669974576496,378.10095171169655,62.0,193.44907104969025,105,14.0,3.0,8.0,120.0,75.0
2024,REG,q3,00-0036355,J.Herbert,LAC,17,131,14.591799080566176,311.38464660166136,58.0,-118.28854382038116,110,11.0,1.0,4.0,127.0,70.0
2024,REG,q3,00-0026498,M.Stafford,LA,16,126,40.275172378705705,385.35511980230115,69.0,705.9062540531158,118,4.0,3.0,6.0,126.0,87.0
2024,REG,q3,00-0034796,L.Jackson,BAL,17,115,41.28434516839226,293.70709553835565,62.0,618.6550959944725,91,6.0,1.0,10.0,102.0,65.0
2024,REG,q3,00-0037834,B.Purdy,SF,15,113,15.892959135958348,334.71380759244556,56.0,-250.52953958511353,91,7.0,4.0,4.0,99.0,59.0
2024,REG,q3,00-0029604,K.Cousins,ATL,14,110,10.047612861001728,365.94926258695756,50.0,302.72664725780487,99,7.0,3.0,4.0,110.0,70.0
2024,REG,q3,00-0039150,B.Young,CAR,12,93,-9.737340522255769,271.327017897384,36.0,-220.38466483354568,68,11.0,2.0,3.0,85.0,41.0
2024,REG,q3,00-0036212,T.Tagovailoa,MIA,11,90,35.575130553431165,273.3694797044703,51.0,660.8825236558914,81,3.0,1.0,7.0,88.0,64.0
2024,REG,q3,00-0036264,J.Love,GB,14,90,22.55295174683768,205.15378740651508,45.0,-177.71639227867126,86,1.0,1.0,6.0,89.0,57.0
2024,REG,q3,00-0039851,D.Maye,NE,10,87,-20.917518382542767,314.2613536745642,43.0,42.582473158836365,65,7.0,3.0,1.0,74.0,44.0
