recorded,game_id,season,week,home_team,away_team,home_prob,elo_prob,spread_line,home_qb_val,away_qb_val,home_n_out,away_n_out,temp,wind,home_score,away_score,home_win,correct
backfill-2017,2017_15_NE_PIT,2017,15,PIT,NE,0.5236,0.5062,-2.5,4.17,6.283,1.0,1.0,42.0,4.0,24.0,27.0,0.0,0.0
backfill-2017,2017_15_NYJ_NO,2017,15,NO,NYJ,0.7576,0.8145,16.5,4.653,-4.26,2.0,1.0,,,31.0,19.0,1.0,1.0
backfill-2017,2017_15_PHI_NYG,2017,15,NYG,PHI,0.2964,0.1913,-7.5,-2.114,-5.423,2.0,0.0,35.0,0.0,29.0,34.0,0.0,1.0
backfill-2017,2017_15_TEN_SF,2017,15,SF,TEN,0.4074,0.3556,2.5,3.453,-0.893,1.0,1.0,65.0,17.0,25.0,23.0,1.0,0.0
backfill-2017,2017_15_ATL_TB,2017,15,TB,ATL,0.3224,0.3004,-7.0,0.959,2.599,3.0,2.0,71.0,2.0,21.0,24.0,0.0,1.0
backfill-2017,2017_16_IND_BAL,2017,16,BAL,IND,0.8567,0.8374,13.5,-1.894,-3.39,1.0,5.0,63.0,14.0,23.0,16.0,1.0,1.0
backfill-2017,2017_16_MIN_GB,2017,16,GB,MIN,0.2982,0.3739,-8.5,-1.559,4.371,3.0,1.0,10.0,6.0,0.0,16.0,0.0,1.0
backfill-2017,2017_16_ATL_NO,2017,16,NO,ATL,0.588,0.5791,5.5,4.302,4.173,3.0,0.0,,,23.0,13.0,1.0,1.0
backfill-2017,2017_16_BUF_NE,2017,16,NE,BUF,0.852,0.8241,11.0,6.072,1.0,2.0,1.0,35.0,7.0,37.0,16.0,1.0,1.0
backfill-2017,2017_16_CLE_CHI,2017,16,CHI,CLE,0.8331,0.8096,5.5,-1.97,-5.763,1.0,0.0,24.0,8.0,20.0,3.0,1.0,1.0
backfill-2017,2017_16_DEN_WAS,2017,16,WAS,DEN,0.6133,0.5886,3.0,0.749,-1.927,4.0,0.0,43.0,7.0,27.0,11.0,1.0,1.0
backfill-2017,2017_16_DET_CIN,2017,16,CIN,DET,0.4136,0.3836,-3.0,-1.597,2.821,3.0,2.0,35.0,2.0,26.0,17.0,1.0,0.0
backfill-2017,2017_16_JAX_SF,2017,16,SF,JAX,0.3354,0.2821,-4.0,4.742,4.224,1.0,2.0,52.0,0.0,44.0,33.0,1.0,0.0
backfill-2017,2017_16_LAC_NYJ,2017,16,NYJ,LAC,0.455,0.4144,-7.5,-4.741,5.175,1.0,2.0,40.0,6.0,7.0,14.0,0.0,1.0
backfill-2017,2017_16_LA_TEN,2017,16,TEN,LA,0.4016,0.3878,-5.5,0.194,3.086,0.0,1.0,39.0,11.0,23.0,27.0,0.0,1.0
backfill-2017,2017_16_MIA_KC,2017,16,KC,MIA,0.8066,0.7529,11.0,4.426,-2.17,0.0,2.0,23.0,15.0,29.0,13.0,1.0,1.0
backfill-2017,2017_16_NYG_ARI,2017,16,ARI,NYG,0.7253,0.6846,3.0,-3.031,-2.006,3.0,2.0,,,23.0,0.0,1.0,1.0
backfill-2017,2017_16_SEA_DAL,2017,16,DAL,SEA,0.6232,0.5888,4.5,1.081,2.986,1.0,2.0,,,12.0,21.0,0.0,0.0
backfill-2017,2017_16_TB_CAR,2017,16,CAR,TB,0.8101,0.7881,10.0,1.527,1.342,1.0,3.0,55.0,6.0,22.0,19.0,1.0,1.0
backfill-2017,2017_16_OAK_PHI,2017,16,PHI,LV,0.7864,0.815,10.0,-4.101,2.512,0.0,3.0,29.0,15.0,19.0,10.0,1.0,1.0
backfill-2017,2017_16_PIT_HOU,2017,16,HOU,PIT,0.1871,0.2224,-8.0,-2.693,4.809,3.0,1.0,,,6.0,34.0,0.0,1.0
backfill-2017,2017_17_ARI_SEA,2017,17,SEA,ARI,0.7496,0.7347,8.0,3.665,-3.557,2.0,0.0,40.0,7.0,24.0,26.0,0.0,0.0
backfill-2017,2017_17_BUF_MIA,2017,17,MIA,BUF,0.4426,0.4899,-2.5,-0.807,0.235,3.0,1.0,71.0,9.0,16.0,22.0,0.0,1.0
backfill-2017,2017_17_CAR_ATL,2017,17,ATL,CAR,0.6541,0.5929,5.0,4.251,-0.68,1.0,0.0,,,22.0,10.0,1.0,1.0
backfill-2017,2017_17_CHI_MIN,2017,17,MIN,CHI,0.8816,0.844,13.5,3.481,-1.285,4.0,2.0,,,23.0,10.0,1.0,1.0
backfill-2017,2017_17_CIN_BAL,2017,17,BAL,CIN,0.7516,0.7592,8.0,-1.673,-2.121,1.0,2.0,19.0,12.0,27.0,31.0,0.0,0.0
backfill-2017,2017_17_CLE_PIT,2017,17,PIT,CLE,0.878,0.9504,5.0,-1.021,-5.309,1.0,1.0,11.0,3.0,28.0,24.0,1.0,1.0
backfill-2017,2017_17_DAL_PHI,2017,17,PHI,DAL,0.6701,0.7528,-3.5,0.0,-0.915,2.0,2.0,19.0,17.0,0.0,6.0,0.0,0.0
backfill-2017,2017_17_GB_DET,2017,17,DET,GB,0.6602,0.6145,7.5,2.869,-3.398,1.0,6.0,,,35.0,11.0,1.0,1.0
backfill-2017,2017_17_HOU_IND,2017,17,IND,HOU,0.611,0.5322,5.5,-3.003,-3.539,3.0,3.0,,,22.0,13.0,1.0,1.0
backfill-2017,2017_17_JAX_TEN,2017,17,TEN,JAX,0.4461,0.4853,2.5,-0.176,4.382,1.0,1.0,23.0,5.0,15.0,10.0,1.0,0.0
backfill-2017,2017_17_KC_DEN,2017,17,DEN,KC,0.34,0.3269,3.0,-3.206,0.0,3.0,2.0,17.0,4.0,24.0,27.0,0.0,1.0
backfill-2017,2017_17_NO_TB,2017,17,TB,NO,0.2993,0.25,-6.0,1.631,4.754,2.0,3.0,71.0,3.0,31.0,24.0,1.0,0.0
backfill-2017,2017_17_NYJ_NE,2017,17,NE,NYJ,0.9115,0.9012,17.0,6.253,-5.299,3.0,2.0,13.0,14.0,26.0,6.0,1.0,1.0
backfill-2017,2017_17_OAK_LAC,2017,17,LAC,LV,0.7312,0.6942,7.0,5.283,1.281,1.0,2.0,62.0,2.0,30.0,10.0,1.0,1.0
backfill-2017,2017_17_SF_LA,2017,17,LA,SF,0.7933,0.8356,-6.5,-2.034,4.781,1.0,0.0,67.0,3.0,13.0,34.0,0.0,0.0
backfill-2017,2017_17_WAS_NYG,2017,17,NYG,WAS,0.3887,0.3653,-5.0,-4.289,-0.321,3.0,3.0,16.0,16.0,18.0,10.0,1.0,0.0
backfill-2017,2017_18_ATL_LA,2017,18,LA,ATL,0.5049,0.4696,6.5,4.313,4.184,1.0,0.0,62.0,3.0,13.0,26.0,0.0,0.0
backfill-2017,2017_18_TEN_KC,2017,18,KC,TEN,0.7128,0.738,8.5,3.63,-1.403,1.0,1.0,33.0,10.0,21.0,22.0,0.0,0.0
backfill-2017,2017_18_BUF_JAX,2017,18,JAX,BUF,0.582,0.5674,8.5,4.082,1.533,0.0,1.0,53.0,18.0,10.0,3.0,1.0,1.0
backfill-2017,2017_18_CAR_NO,2017,18,NO,CAR,0.5951,0.6323,6.5,4.383,-1.121,0.0,0.0,,,31.0,26.0,1.0,1.0
backfill-2017,2017_19_ATL_PHI,2017,19,PHI,ATL,0.5281,0.5507,-2.5,-3.889,4.887,0.0,0.0,32.0,16.0,15.0,10.0,1.0,1.0
backfill-2017,2017_19_TEN_NE,2017,19,NE,TEN,0.8685,0.8436,13.5,5.102,-1.256,0.0,1.0,24.0,12.0,35.0,14.0,1.0,1.0
backfill-2017,2017_19_JAX_PIT,2017,19,PIT,JAX,0.6544,0.7441,7.0,7.375,2.38,0.0,0.0,18.0,2.0,42.0,45.0,0.0,0.0
backfill-2017,2017_19_NO_MIN,2017,19,MIN,NO,0.6577,0.6157,5.5,3.396,5.422,0.0,1.0,,,29.0,24.0,1.0,1.0
backfill-2017,2017_20_JAX_NE,2017,20,NE,JAX,0.7305,0.8057,7.5,5.432,2.404,0.0,0.0,48.0,3.0,24.0,20.0,1.0,1.0
backfill-2017,2017_20_MIN_PHI,2017,20,PHI,MIN,0.5606,0.5454,-3.0,-2.255,3.6,0.0,1.0,47.0,5.0,38.0,7.0,1.0,1.0
backfill-2017,2017_21_PHI_NE,2017,21,NE,PHI,0.6505,0.6564,4.5,5.22,-0.876,0.0,0.0,,,33.0,41.0,0.0,0.0
backfill-2018,2018_01_ATL_PHI,2018,1,PHI,ATL,0.623,0.6441,1.0,1.842,4.823,3.0,3.0,81.0,8.0,18.0,12.0,1.0,1.0
backfill-2018,2018_01_BUF_BAL,2018,1,BAL,BUF,0.6602,0.6239,7.5,-1.144,-3.728,2.0,1.0,61.0,12.0,47.0,3.0,1.0,1.0
backfill-2018,2018_01_CHI_GB,2018,1,GB,CHI,0.5487,0.6135,6.5,5.036,-2.373,2.0,2.0,62.0,10.0,24.0,23.0,1.0,1.0
backfill-2018,2018_01_CIN_IND,2018,1,IND,CIN,0.4096,0.4763,-1.0,4.875,-1.288,1.0,1.0,,,23.0,34.0,0.0,1.0
backfill-2018,2018_01_DAL_CAR,2018,1,CAR,DAL,0.5948,0.5769,2.5,1.716,-2.196,1.0,3.0,81.0,9.0,16.0,8.0,1.0,1.0
backfill-2018,2018_01_HOU_NE,2018,1,NE,HOU,0.8526,0.8523,6.0,5.841,4.11,0.0,1.0,62.0,10.0,27.0,20.0,1.0,1.0
backfill-2018,2018_01_JAX_NYG,2018,1,NYG,JAX,0.417,0.4024,-2.5,-5.074,3.677,2.0,0.0,59.0,7.0,15.0,20.0,0.0,1.0
backfill-2018,2018_01_KC_LAC,2018,1,LAC,KC,0.6136,0.5374,3.5,6.3,1.355,1.0,1.0,84.0,8.0,28.0,38.0,0.0,0.0
backfill-2018,2018_01_SEA_DEN,2018,1,DEN,SEA,0.4372,0.4371,3.0,2.227,2.81,0.0,2.0,84.0,5.0,27.0,24.0,1.0,0.0
backfill-2018,2018_01_SF_MIN,2018,1,MIN,SF,0.7062,0.7426,6.0,-2.247,4.071,4.0,3.0,,,24.0,16.0,1.0,1.0
backfill-2018,2018_01_TB_NO,2018,1,NO,TB,0.7372,0.7245,10.0,5.272,-0.306,0.0,3.0,,,40.0,48.0,0.0,0.0
backfill-2018,2018_01_TEN_MIA,2018,1,MIA,TEN,0.5139,0.5081,-1.0,-0.037,-0.76,1.0,4.0,89.0,7.0,27.0,20.0,1.0,1.0
backfill-2018,2018_01_WAS_ARI,2018,1,ARI,WAS,0.5933,0.5921,2.0,1.957,4.008,1.0,1.0,,,6.0,24.0,0.0,0.0
backfill-2018,2018_01_LA_OAK,2018,1,LV,LA,0.4703,0.4784,-6.0,1.637,4.255,1.0,1.0,69.0,10.0,13.0,33.0,0.0,1.0
backfill-2018,2018_01_NYJ_DET,2018,1,DET,NYJ,0.7487,0.694,7.0,5.457,0.0,1.0,3.0,,,17.0,48.0,0.0,0.0
backfill-2018,2018_02_BAL_CIN,2018,2,CIN,BAL,0.4399,0.4791,1.0,-1.783,0.015,1.0,4.0,82.0,3.0,34.0,23.0,1.0,0.0
backfill-2018,2018_02_ARI_LA,2018,2,LA,ARI,0.7628,0.716,13.5,4.196,0.192,2.0,2.0,86.0,2.0,34.0,0.0,1.0,1.0
backfill-2018,2018_02_CAR_ATL,2018,2,ATL,CAR,0.595,0.6004,5.5,3.195,1.687,3.0,4.0,,,31.0,24.0,1.0,1.0
backfill-2018,2018_02_CLE_NO,2018,2,NO,CLE,0.8644,0.8501,10.0,5.835,-1.825,1.0,3.0,,,21.0,18.0,1.0,1.0
backfill-2018,2018_02_DET_SF,2018,2,SF,DET,0.5319,0.5575,6.0,3.273,3.583,3.0,2.0,73.0,12.0,30.0,27.0,1.0,1.0
backfill-2018,2018_02_HOU_TEN,2018,2,TEN,HOU,0.6426,0.6841,-3.5,-6.639,2.672,3.0,1.0,81.0,12.0,20.0,17.0,1.0,1.0
backfill-2018,2018_02_IND_WAS,2018,2,WAS,IND,0.7639,0.7348,6.0,3.365,5.373,1.0,4.0,71.0,5.0,9.0,21.0,0.0,0.0
backfill-2018,2018_02_KC_PIT,2018,2,PIT,KC,0.5394,0.5721,4.5,8.065,4.135,3.0,2.0,80.0,10.0,37.0,42.0,0.0,0.0
backfill-2018,2018_02_LAC_BUF,2018,2,BUF,LAC,0.4606,0.51,-7.5,-0.418,7.473,2.0,3.0,83.0,6.0,20.0,31.0,0.0,1.0
backfill-2018,2018_02_MIA_NYJ,2018,2,NYJ,MIA,0.5483,0.5958,3.0,0.761,0.968,2.0,0.0,80.0,4.0,12.0,20.0,0.0,0.0
backfill-2018,2018_02_NE_JAX,2018,2,JAX,NE,0.427,0.4191,-2.0,3.718,5.104,0.0,0.0,97.0,15.0,31.0,20.0,1.0,0.0
backfill-2018,2018_02_NYG_DAL,2018,2,DAL,NYG,0.7231,0.7415,3.0,-2.787,-5.993,4.0,1.0,,,20.0,13.0,1.0,1.0
backfill-2018,2018_02_OAK_DEN,2018,2,DEN,LV,0.6133,0.6187,5.5,0.915,-1.111,0.0,1.0,92.0,4.0,20.0,19.0,1.0,1.0
backfill-2018,2018_02_PHI_TB,2018,2,TB,PHI,0.4016,0.3497,-3.0,2.182,1.317,2.0,3.0,91.0,9.0,27.0,21.0,1.0,0.0
backfill-2018,2018_02_SEA_CHI,2018,2,CHI,SEA,0.5382,0.4452,5.0,-2.212,1.856,1.0,6.0,79.0,2.0,24.0,17.0,1.0,1.0
backfill-2018,2018_03_NYJ_CLE,2018,3,CLE,NYJ,0.4004,0.3501,3.0,-1.706,-0.854,3.0,3.0,83.0,11.0,21.0,17.0,1.0,0.0
backfill-2018,2018_03_BUF_MIN,2018,3,MIN,BUF,0.8082,0.7765,16.5,0.085,-0.704,4.0,1.0,,,6.0,27.0,0.0,0.0
backfill-2018,2018_03_CHI_ARI,2018,3,ARI,CHI,0.5401,0.5288,-6.0,-0.352,-1.978,2.0,2.0,,,14.0,16.0,0.0,0.0
backfill-2018,2018_03_CIN_CAR,2018,3,CAR,CIN,0.6173,0.6117,2.5,1.711,-0.746,4.0,2.0,80.0,3.0,31.0,21.0,1.0,1.0
backfill-2018,2018_03_DAL_SEA,2018,3,SEA,DAL,0.5417,0.5259,1.0,1.055,-3.692,3.0,2.0,61.0,4.0,24.0,13.0,1.0,1.0
backfill-2018,2018_03_DEN_BAL,2018,3,BAL,DEN,0.6538,0.6676,5.5,-0.856,0.094,3.0,0.0,61.0,5.0,27.0,14.0,1.0,1.0
backfill-2018,2018_03_GB_WAS,2018,3,WAS,GB,0.6023,0.5599,-2.5,3.771,3.972,2.0,1.0,62.0,6.0,31.0,17.0,1.0,1.0
backfill-2018,2018_03_IND_PHI,2018,3,PHI,IND,0.8125,0.8215,6.5,7.632,4.251,2.0,6.0,61.0,5.0,20.0,16.0,1.0,1.0
backfill-2018,2018_03_LAC_LA,2018,3,LA,LAC,0.5696,0.6184,7.5,3.224,8.508,2.0,2.0,80.0,5.0,35.0,23.0,1.0,1.0
backfill-2018,2018_03_NE_DET,2018,3,DET,NE,0.3449,0.3412,-7.0,1.669,5.696,1.0,3.0,,,26.0,10.0,1.0,0.0
backfill-2018,2018_03_NO_ATL,2018,3,ATL,NO,0.5927,0.6396,1.5,3.384,5.145,4.0,2.0,,,37.0,43.0,0.0,0.0
backfill-2018,2018_03_NYG_HOU,2018,3,HOU,NYG,0.5842,0.5682,6.5,3.057,-4.898,1.0,2.0,,,22.0,27.0,0.0,0.0
backfill-2018,2018_03_OAK_MIA,2018,3,MIA,LV,0.639,0.6668,3.0,0.914,-0.31,0.0,1.0,90.0,7.0,28.0,20.0,1.0,1.0
backfill-2018,2018_03_SF_KC,2018,3,KC,SF,0.8036,0.7578,6.0,8.303,3.637,2.0,1.0,70.0,4.0,38.0,27.0,1.0,1.0
backfill-2018,2018_03_TEN_JAX,2018,3,JAX,TEN,0.7124,0.6983,10.0,5.603,-5.845,0.0,2.0,89.0,10.0,6.0,9.0,0.0,0.0
backfill-2018,2018_03_PIT_TB,2018,3,TB,PIT,0.4459,0.5115,1.0,4.246,8.709,3.0,3.0,77.0,5.0,27.0,30.0,0.0,1.0
backfill-2018,2018_04_MIN_LA,2018,4,LA,MIN,0.6296,0.6234,7.5,4.428,-2.133,3.0,2.0,75.0,3.0,38.0,31.0,1.0,1.0
backfill-2018,2018_04_BAL_PIT,2018,4,PIT,BAL,0.6208,0.6204,3.0,9.077,-0.3,2.0,2.0,69.0,2.0,14.0,26.0,0.0,0.0
backfill-2018,2018_04_BUF_GB,2018,4,GB,BUF,0.5109,0.5057,8.5,2.683,0.946,2.0,0.0,49.0,9.0,22.0,0.0,1.0,1.0
backfill-2018,2018_04_CIN_ATL,2018,4,ATL,CIN,0.6102,0.6684,3.5,3.787,0.175,3.0,2.0,,,36.0,37.0,0.0,0.0
backfill-2018,2018_04_CLE_OAK,2018,4,LV,CLE,0.6247,0.6982,2.5,-0.34,2.58,1.0,1.0,71.0,8.0,45.0,42.0,1.0,1.0
backfill-2018,2018_04_DET_DAL,2018,4,DAL,DET,0.5805,0.5977,2.5,-3.949,1.74,3.0,2.0,,,26.0,24.0,1.0,1.0
backfill-2018,2018_04_HOU_IND,2018,4,IND,HOU,0.6165,0.65,-1.0,4.528,4.018,5.0,0.0,,,34.0,37.0,0.0,0.0
backfill-2018,2018_04_MIA_NE,2018,4,NE,MIA,0.7333,0.6773,6.5,3.88,1.283,0.0,3.0,65.0,6.0,38.0,7.0,1.0,1.0
backfill-2018,2018_04_NO_NYG,2018,4,NYG,NO,0.3748,0.3344,-3.5,-3.817,6.914,5.0,1.0,71.0,7.0,18.0,33.0,0.0,1.0
backfill-2018,2018_04_NYJ_JAX,2018,4,JAX,NYJ,0.7603,0.7297,7.5,3.651,-1.048,1.0,2.0,86.0,10.0,31.0,12.0,1.0,1.0
backfill-2018,2018_04_PHI_TEN,2018,4,TEN,PHI,0.3571,0.3777,-3.0,-1.026,6.322,2.0,2.0,80.0,4.0,26.0,23.0,1.0,0.0
backfill-2018,2018_04_SEA_ARI,2018,4,ARI,SEA,0.4131,0.4169,-3.5,-0.15,1.219,0.0,4.0,,,17.0,20.0,0.0,1.0
backfill-2018,2018_04_SF_LAC,2018,4,LAC,SF,0.6212,0.6619,10.0,9.283,-3.797,3.0,3.0,78.0,9.0,29.0,27.0,1.0,1.0
backfill-2018,2018_04_TB_CHI,2018,4,CHI,TB,0.5203,0.5135,3.0,-2.562,5.471,3.0,1.0,66.0,5.0,48.0,10.0,1.0,1.0
backfill-2018,2018_04_KC_DEN,2018,4,DEN,KC,0.3378,0.3287,-3.5,-1.489,9.954,2.0,1.0,65.0,5.0,23.0,27.0,0.0,1.0
backfill-2018,2018_05_IND_NE,2018,5,NE,IND,0.867,0.817,10.5,5.312,4.887,0.0,7.0,66.0,6.0,38.0,24.0,1.0,1.0
backfill-2018,2018_05_ARI_SF,2018,5,SF,ARI,0.5847,0.6384,3.0,-3.781,0.719,1.0,0.0,79.0,15.0,18.0,28.0,0.0,0.0
backfill-2018,2018_05_ATL_PIT,2018,5,PIT,ATL,0.6206,0.5591,3.5,7.724,5.201,3.0,3.0,83.0,5.0,41.0,17.0,1.0,1.0
backfill-2018,2018_05_BAL_CLE,2018,5,CLE,BAL,0.2808,0.2154,-3.0,0.352,0.96,1.0,2.0,72.0,5.0,12.0,9.0,1.0,0.0
backfill-2018,2018_05_DAL_HOU,2018,5,HOU,DAL,0.3908,0.3729,3.5,6.341,-1.212,2.0,3.0,,,19.0,16.0,1.0,0.0
backfill-2018,2018_05_DEN_NYJ,2018,5,NYJ,DEN,0.5851,0.542,-1.0,-2.183,-1.976,3.0,2.0,77.0,7.0,34.0,16.0,1.0,1.0
backfill-2018,2018_05_GB_DET,2018,5,DET,GB,0.623,0.5825,1.0,2.28,2.69,3.0,1.0,,,31.0,23.0,1.0,1.0
backfill-2018,2018_05_JAX_KC,2018,5,KC,JAX,0.7263,0.6665,3.0,10.028,4.402,1.0,2.0,58.0,5.0,30.0,14.0,1.0,1.0
backfill-2018,2018_05_LA_SEA,2018,5,SEA,LA,0.4234,0.4737,-7.5,0.46,6.275,2.0,1.0,53.0,5.0,31.0,33.0,0.0,1.0
backfill-2018,2018_05_MIA_CIN,2018,5,CIN,MIA,0.6566,0.6126,6.0,1.137,-0.512,4.0,4.0,87.0,4.0,27.0,17.0,1.0,1.0
backfill-2018,2018_05_MIN_PHI,2018,5,PHI,MIN,0.6685,0.681,3.5,5.278,-1.906,2.0,4.0,79.0,6.0,21.0,23.0,0.0,0.0
backfill-2018,2018_05_NYG_CAR,2018,5,CAR,NYG,0.7138,0.7896,7.0,0.105,-4.025,1.0,2.0,80.0,3.0,33.0,31.0,1.0,1.0
backfill-2018,2018_05_OAK_LAC,2018,5,LAC,LV,0.7577,0.719,5.5,8.21,-0.117,4.0,1.0,75.0,10.0,26.0,10.0,1.0,1.0
backfill-2018,2018_05_TEN_BUF,2018,5,BUF,TEN,0.5272,0.5019,-6.0,-2.243,0.327,0.0,2.0,62.0,8.0,13.0,12.0,1.0,1.0
backfill-2018,2018_05_WAS_NO,2018,5,NO,WAS,0.7135,0.7152,5.5,6.973,3.891,1.0,2.0,,,43.0,19.0,1.0,1.0
backfill-2018,2018_06_PHI_NYG,2018,6,NYG,PHI,0.3182,0.2744,-1.5,-3.512,5.014,2.0,5.0,70.0,3.0,13.0,34.0,0.0,1.0
backfill-2018,2018_06_ARI_MIN,2018,6,MIN,ARI,0.6992,0.7306,10.0,-0.93,-0.399,4.0,0.0,,,27.0,17.0,1.0,1.0
backfill-2018,2018_06_BAL_TEN,2018,6,TEN,BAL,0.471,0.5031,-2.5,-0.11,1.28,2.0,2.0,66.0,4.0,0.0,21.0,0.0,1.0
backfill-2018,2018_06_BUF_HOU,2018,6,HOU,BUF,0.4552,0.4635,10.5,6.412,-2.808,2.0,0.0,,,20.0,13.0,1.0,0.0
backfill-2018,2018_06_CAR_WAS,2018,6,WAS,CAR,0.4274,0.431,-1.0,3.905,0.123,2.0,4.0,52.0,0.0,23.0,17.0,1.0,0.0
backfill-2018,2018_06_CHI_MIA,2018,6,MIA,CHI,0.4457,0.5195,-7.5,-1.524,-0.298,1.0,1.0,89.0,8.0,31.0,28.0,1.0,0.0
backfill-2018,2018_06_IND_NYJ,2018,6,NYJ,IND,0.6193,0.6506,2.5,-1.273,4.619,4.0,6.0,60.0,7.0,42.0,34.0,1.0,1.0
backfill-2018,2018_06_JAX_DAL,2018,6,DAL,JAX,0.5297,0.5077,-3.0,-0.114,1.935,2.0,5.0,,,40.0,7.0,1.0,1.0
backfill-2018,2018_06_KC_NE,2018,6,NE,KC,0.4912,0.5166,4.0,5.437,10.107,0.0,4.0,45.0,0.0,43.0,40.0,1.0,0.0
backfill-2018,2018_06_LAC_CLE,2018,6,CLE,LAC,0.2669,0.2857,1.0,-0.18,7.449,3.0,4.0,51.0,9.0,14.0,38.0,0.0,1.0
backfill-2018,2018_06_LA_DEN,2018,6,DEN,LA,0.2949,0.2941,-7.0,-1.58,6.604,0.0,1.0,25.0,6.0,20.0,23.0,0.0,1.0
backfill-2018,2018_06_PIT_CIN,2018,6,CIN,PIT,0.4592,0.5038,1.0,0.524,7.471,3.0,3.0,51.0,6.0,21.0,28.0,0.0,1.0
backfill-2018,2018_06_SEA_OAK,2018,6,LV,SEA,0.4637,0.3993,-3.0,-0.371,0.471,2.0,2.0,52.0,10.0,3.0,27.0,0.0,1.0
backfill-2018,2018_06_TB_ATL,2018,6,ATL,TB,0.5918,0.6529,3.0,5.542,2.497,3.0,1.0,,,34.0,29.0,1.0,1.0
backfill-2018,2018_06_SF_GB,2018,6,GB,SF,0.6023,0.6361,9.0,3.414,-3.848,0.0,2.0,37.0,5.0,33.0,30.0,1.0,1.0
backfill-2018,2018_07_DEN_ARI,2018,7,ARI,DEN,0.6773,0.5998,-1.0,-2.036,-2.064,3.0,5.0,,,10.0,45.0,0.0,0.0
backfill-2018,2018_07_BUF_IND,2018,7,IND,BUF,0.5546,0.4615,7.0,1.947,-1.389,5.0,3.0,,,37.0,5.0,1.0,1.0
backfill-2018,2018_07_CAR_PHI,2018,7,PHI,CAR,0.6488,0.6728,5.0,5.188,0.845,5.0,1.0,49.0,19.0,17.0,21.0,0.0,0.0
backfill-2018,2018_07_CIN_KC,2018,7,KC,CIN,0.8089,0.7409,6.5,10.204,0.277,3.0,5.0,59.0,10.0,45.0,10.0,1.0,1.0
backfill-2018,2018_07_CLE_TB,2018,7,TB,CLE,0.7237,0.7618,3.5,3.552,-3.089,2.0,3.0,79.0,7.0,26.0,23.0,1.0,1.0
backfill-2018,2018_07_DAL_WAS,2018,7,WAS,DAL,0.5072,0.51,-1.5,4.335,0.489,3.0,2.0,52.0,12.0,20.0,17.0,1.0,1.0
backfill-2018,2018_07_DET_MIA,2018,7,MIA,DET,0.4669,0.5396,-3.0,-1.306,3.325,3.0,1.0,89.0,8.0,21.0,32.0,0.0,1.0
backfill-2018,2018_07_HOU_JAX,2018,7,JAX,HOU,0.7272,0.7003,4.0,0.868,4.259,3.0,4.0,68.0,15.0,7.0,20.0,0.0,0.0
backfill-2018,2018_07_LA_SF,2018,7,SF,LA,0.2497,0.28,-8.0,-2.555,6.078,2.0,1.0,62.0,5.0,10.0,39.0,0.0,1.0
backfill-2018,2018_07_MIN_NYJ,2018,7,NYJ,MIN,0.4699,0.4161,-3.5,0.006,-1.731,6.0,4.0,46.0,16.0,17.0,37.0,0.0,1.0
backfill-2018,2018_07_NE_CHI,2018,7,CHI,NE,0.5032,0.3842,-1.0,1.856,5.445,1.0,1.0,44.0,9.0,31.0,38.0,0.0,0.0
backfill-2018,2018_07_NO_BAL,2018,7,BAL,NO,0.6305,0.5461,2.5,1.366,8.723,1.0,2.0,54.0,15.0,23.0,24.0,0.0,0.0
backfill-2018,2018_07_TEN_LAC,2018,7,LAC,TEN,0.6884,0.6828,6.5,6.629,0.208,2.0,2.0,66.0,6.0,20.0,19.0,1.0,1.0
backfill-2018,2018_07_NYG_ATL,2018,7,ATL,NYG,0.7221,0.7906,4.5,6.241,-3.347,1.0,1.0,,,23.0,20.0,1.0,1.0
backfill-2018,2018_08_MIA_HOU,2018,8,HOU,MIA,0.6733,0.5822,7.5,2.612,-0.62,7.0,3.0,,,42.0,23.0,1.0,1.0
backfill-2018,2018_08_BAL_CAR,2018,8,CAR,BAL,0.6154,0.5545,-2.5,2.139,1.414,3.0,3.0,61.0,10.0,36.0,21.0,1.0,1.0
backfill-2018,2018_08_CLE_PIT,2018,8,PIT,CLE,0.9106,0.8784,8.5,8.704,-3.498,1.0,3.0,47.0,11.0,33.0,18.0,1.0,1.0
backfill-2018,2018_08_DEN_KC,2018,8,KC,DEN,0.8271,0.8168,8.5,11.524,-1.981,3.0,5.0,56.0,12.0,30.0,23.0,1.0,1.0
backfill-2018,2018_08_GB_LA,2018,8,LA,GB,0.7765,0.7815,7.5,6.5,4.474,2.0,0.0,82.0,1.0,29.0,27.0,1.0,1.0
backfill-2018,2018_08_IND_OAK,2018,8,LV,IND,0.5457,0.5277,-3.5,-2.06,2.87,0.0,5.0,69.0,8.0,28.0,42.0,0.0,0.0
backfill-2018,2018_08_NO_MIN,2018,8,MIN,NO,0.4746,0.5374,-2.5,-0.958,8.925,5.0,1.0,,,20.0,30.0,0.0,1.0
backfill-2018,2018_08_NYJ_CHI,2018,8,CHI,NYJ,0.7136,0.6343,8.5,2.377,-2.966,1.0,3.0,48.0,18.0,24.0,10.0,1.0,1.0
backfill-2018,2018_08_PHI_JAX,2018,8,JAX,PHI,0.3615,0.4,-4.0,1.018,6.333,5.0,4.0,48.0,12.0,18.0,24.0,0.0,1.0
backfill-2018,2018_08_SEA_DET,2018,8,DET,SEA,0.6267,0.5475,3.0,4.258,0.341,1.0,2.0,,,14.0,28.0,0.0,0.0
